date,totcases,totdeaths,logtot,logdet,logdiff,logddiff_det,transit,walking,driving,recreation,essentials,parks,station_transit,workplace,resedential,TotalHospitalized,DailyTested,TotalICU,TotalRecovered,TotalActive,british columbia,british columbia-us,Coronavirus,Mean Temp
01-03-2020,8,0,2.079441542,#NAME?,,,78.915,116.105,93.7,3.272727273,1.263157895,0.8125,5.555555556,0.7,0,,0,,1,5,3779.308289,17736.8885,37,3.3
02-03-2020,8,0,2.079441542,#NAME?,0,,86.255,121.16,100.935,2.583333333,3.391304348,21.4,1.923076923,1.8,0,,0,,1,5,3233.453556,15872.86894,32,4.8
03-03-2020,12,0,2.48490665,#NAME?,0.405465108,,84.735,120.785,106.54,2.56,2.454545455,15.30769231,2.5,2.769230769,-0.19047619,,0,,1,5,3159.609212,19056.33429,33,5.3
04-03-2020,13,0,2.564949357,#NAME?,0.080042708,,86,128.14,109.05,3.833333333,4.681818182,24.76923077,4.5,3.038461538,-0.428571429,,0,,1,6,3185.454069,16078.88968,29,7.2
05-03-2020,21,0,3.044522438,#NAME?,0.47957308,,88.185,127.305,109.57,4.166666667,4.333333333,18.07142857,1.083333333,3.615384615,-0.2,,0,,4,3,3264.904287,19244.65669,27,6.8
06-03-2020,21,0,3.044522438,#NAME?,0,,100.82,153.315,130.1,7.36,5.695652174,19.23076923,2.363636364,6.115384615,-1.65,,0,,4,3,3411.808671,17863.68738,34,6.8
07-03-2020,27,0,3.295836866,#NAME?,0.251314428,,106.065,179.47,124.75,7.72,6.904761905,29.17647059,3.666666667,3.454545455,-1.333333333,,0,,4,3,2983.658444,19526.49001,34,3.5
08-03-2020,27,1,3.295836866,0,0,inf,81.27,119.365,95.665,8.434782609,6.052631579,25.73333333,9.333333333,1.7,-1.111111111,,0,,4,3,2929.323837,18360.41734,45,2.8
09-03-2020,32,1,3.465735903,0,0.169899037,0,85.21,110.305,102.64,2.541666667,3.956521739,3.4,-2.076923077,3.115384615,0.4,,0,,4,4,2767.767118,17003.4164,58,1.8
10-03-2020,39,1,3.663561646,0,0.197825743,0,86.355,120.175,104.715,4.2,5.772727273,24.25,1.583333333,4.076923077,-0.428571429,,0,,4,4,2358.097525,19485.21896,64,4.9
11-03-2020,46,1,3.828641396,0,0.16507975,0,91.175,141.9,111.865,4.25,4.181818182,40.27272727,3.666666667,3.5,-0.476190476,,0,,4,4,3410.667266,21230.2521,70,6.8
12-03-2020,53,1,3.970291914,0,0.141650517,0,86.76,134.085,111.51,3.333333333,4.125,9.5,-0.083333333,3.153846154,0,,0,,4,8,2841.851162,18975.9257,83,4.7
13-03-2020,64,1,4.158883083,0,0.18859117,0,102.345,176.84,128.835,6.48,4.47826087,46.38461538,6.75,5.769230769,-1.55,,0,,4,9,3388.072805,19797.10182,86,5
14-03-2020,73,1,4.290459441,0,0.131576358,0,95.92,173.045,114.845,4.28,3.142857143,10.29411765,1.7,2.227272727,-0.083333333,,0,,4,17,3405.5089,18738.27842,100,5
15-03-2020,73,1,4.290459441,0,0,0,81.51,131.225,93.605,6.304347826,5.052631579,43.13333333,10.44444444,0.95,-0.444444444,,0,,4,17,1300.564869,9696.875722,22,1.1
16-03-2020,103,4,4.634728988,1.386294361,0.344269547,1.386294361,81.325,118.18,100.24,3,4.173913043,38.75,-0.538461538,1.576923077,-0.05,,0,,4,23,1372.178326,11681.92365,25,3.4
17-03-2020,186,7,5.225746674,1.945910149,0.591017685,0.559615788,79.975,110.315,100.555,1.64,1.636363636,8.153846154,-1.583333333,2.038461538,0.714285714,,0,,4,22,1431.921414,9292.619463,27,3.9
18-03-2020,231,7,5.442417711,1.945910149,0.216671037,0,80.53,118.5,102.13,2.875,7.363636364,36.41666667,1.25,2.115384615,0.19047619,,0,,4,27,1470.376888,10922.03109,28,5.1
19-03-2020,271,8,5.602118821,2.079441542,0.15970111,0.133531393,75.34,112.095,97.715,5.041666667,16.33333333,22,-3.083333333,2.192307692,0.25,,0,,4,34,1347.52138,9763.921986,31,6.5
20-03-2020,348,9,5.85220248,2.197224577,0.250083659,0.117783036,76.635,115.405,100.15,3.48,24.7826087,8.214285714,-7,1.615384615,1.05,,0,,4,41,1203.549797,12228.14751,34,6.5
21-03-2020,424,10,6.049733455,2.302585093,0.197530975,0.105360516,71.245,113.35,88.255,-2.36,18.14285714,1.117647059,-16.88888889,-2.5,2.545454545,,0,,4,48,946.3414837,12879.3507,32,5.6
22-03-2020,424,10,6.049733455,2.302585093,0,0,58.61,88.995,72.125,-1.826086957,12.47368421,38.26666667,-10.33333333,-6.65,2.25,,0,,5,58,1282.193318,9772.556668,37,6.7
23-03-2020,472,13,6.156978986,2.564949357,0.10724553,0.262364264,53.985,86.93,76.98,-0.583333333,28.27272727,41.81818182,-16,-17.5,5,,0,,5,67,1348.860192,8409.943506,38,7.2
24-03-2020,617,13,6.424869024,2.564949357,0.267890038,0,43.285,77.49,69.92,-11.45833333,22.40909091,55,-17.41666667,-23.34615385,7.421052632,,6326,,5,67,1407.984084,9304.138739,42,5.5
25-03-2020,659,14,6.490723535,2.63905733,0.065854511,0.074107972,37.275,71.67,65.82,-23.33333333,14.04545455,64.09090909,-24.25,-30.26923077,10.16666667,,0,,5,94,1404.861021,11288.48773,49,5.9
26-03-2020,725,14,6.586171655,2.63905733,0.09544812,0,32.34,66.56,62.9,-29.54166667,3.333333333,55.58333333,-29,-34.88461538,12.16666667,,0,,5,174,1664.595271,10374.68509,94,6.4
27-03-2020,792,16,6.674561392,2.772588722,0.088389737,0.133531393,31.43,67.75,65.685,-32.91666667,0.47826087,62.63636364,-29.5,-35.11538462,12,,0,,5,219,1395.325189,11256.91252,100,7.2
28-03-2020,884,17,6.784457063,2.833213344,0.109895671,0.060624622,27.735,60.555,55.03,-43.91666667,-10.85,50.71428571,-38.2,-32.69565217,10.375,,0,,5,258,1308.296902,9295.000687,78,8.7
29-03-2020,884,17,6.784457063,2.833213344,0,0,21.005,41.26,39.32,-48.75,-21.2,7.266666667,-47.77777778,-37.95454545,10.125,,11586,,6,333,1135.926937,11577.74603,78,10.3
30-03-2020,970,19,6.877296071,2.944438979,0.092839009,0.111225635,21.845,44.72,47.37,-45.56521739,-16.90909091,-1.357142857,-47.84615385,-43.65384615,15.375,,3384,,6,408,1370.33617,8541.811287,91,7.1
31-03-2020,1013,24,6.920671504,3.17805383,0.043375433,0.233614851,19.96,46.18,46.43,-47.2173913,-17.31818182,8.818181818,-46.92307692,-47.38461538,17,,5385,,6,408,1251.892498,10434.69595,82,6.2
01-04-2020,1066,25,6.971668605,3.218875825,0.0509971,0.040821995,20.45,48.885,49.365,-45.58333333,-16.68181818,27.36363636,-46.23076923,-47.84615385,16.8125,,0,,100,359,1327.047202,8957.792512,81,5.3
02-04-2020,1121,31,7.021976423,3.433987204,0.050307818,0.21511138,19.03,40.735,45.52,-50.70833333,-21.56521739,-12.26666667,-54.28571429,-49.11538462,18.5,,0,,173,431,1461.922286,9466.005059,74,5.8
03-04-2020,1174,35,7.068172,3.555348061,0.046195577,0.121360857,18.795,43.025,50.21,-49.91666667,-19.17391304,-7.571428571,-53,-47.46153846,18.4,,5058,,183,462,1234.419118,11410.1689,72,6.1
04-04-2020,1203,38,7.092573716,3.63758616,0.024401716,0.082238098,18.12,35.61,41.715,-56.375,-26.95,-19.21052632,-55.07692308,-43.54166667,14.875,,2822,,186,525,1437.49462,10949.94205,78,6
05-04-2020,1203,38,7.092573716,3.63758616,0,0,17.93,42.41,39.79,-52.47826087,-31.10526316,16.5,-58,-43.82608696,11.42857143,,2082,,275,501,1355.876694,9398.877141,73,6.8
06-04-2020,1266,39,7.143617603,3.663561646,0.051043887,0.025975486,19.755,41.2,45.735,-48.60869565,-25.90909091,-10.26666667,-54.76923077,-48.65384615,17.33333333,,2054,,396,471,1156.845169,10470.08945,72,5.8
07-04-2020,1291,43,7.163172391,3.761200116,0.019554788,0.09763847,20.245,46.83,49.25,-45.58333333,-20.86363636,7.538461538,-50.61538462,-48.42307692,17.1875,,0,,396,471,1570.628788,10551.85259,66,7.3
08-04-2020,1336,48,7.197435354,3.871201011,0.034262963,0.110000895,19.315,45.905,49.545,-47.16666667,-21.63636364,9.166666667,-50.92307692,-48.46153846,17.875,,3331,,469,482,1525.037765,10873.61402,62,7
09-04-2020,1370,50,7.222566019,3.912023005,0.025130665,0.040821995,18.625,44.08,47.86,-47.86956522,-23.27272727,1.466666667,-55.85714286,-48.80769231,18.3125,,1201,,507,482,1202.016438,11211.95211,63,7.7
10-04-2020,1410,55,7.251344983,4.007333185,0.028778965,0.09531018,19.365,47.975,53.85,-46.83333333,-19.5,-2.714285714,-55.33333333,-46.57692308,18.66666667,,1410,,606,435,1251.621459,10542.14376,58,9.3
11-04-2020,1445,58,7.275864601,4.060443011,0.024519617,0.053109825,17.975,44.145,46.975,-51.20833333,-24.2,1.333333333,-52.84615385,-43.58333333,14.125,,1327,,641,449,1270.244362,10220.17091,56,10.1
12-04-2020,1445,58,7.275864601,4.060443011,0,0,17.51,40.75,41.185,-48.95833333,-28.4,19.86666667,-56.81818182,-45.09090909,11.71428571,,1386,,673,466,1238.725353,9609.673429,51,7.2
13-04-2020,1490,69,7.306531399,4.234106505,0.030666798,0.173663494,20.5,50.875,50.29,-42.375,-21.59090909,26.84615385,-53.38461538,-46.34615385,15.75,,1156,,704,461,1025.432661,9755.838348,53,7.6
14-04-2020,1517,72,7.324489979,4.276666119,0.01795858,0.042559614,19.275,50.95,51.465,-41.08333333,-18.36363636,43.90909091,-45.92307692,-46.84615385,16.4375,,0,,704,461,1206.709952,9995.407296,45,9.4
15-04-2020,1561,75,7.353081921,4.317488114,0.028591941,0.040821995,19.885,53.805,54.095,-40.5,-17.59090909,31.25,-47.61538462,-47.07692308,16.11764706,,1842,,783,444,77.08246568,2167.529574,78,9.8
16-04-2020,1575,77,7.362010551,4.343805422,0.008928631,0.026317308,19.18,57.42,60.53,-29.875,-3.375,37.8,-44.30769231,-46.76923077,15.23529412,,1073,,805,443,89.67024543,2136.027238,76,10.1
17-04-2020,1618,78,7.388946098,4.356708827,0.026935546,0.012903405,19.485,52.36,52.28,-50.41666667,-20.19047619,41.36363636,-54.84615385,-70.92307692,24.75,,989,,838,450,80.4134149,2034.058552,88,10.9
18-04-2020,1647,81,7.40671073,4.394449155,0.017764633,0.037740328,18.54,53.43,51.415,-44.29166667,-14.2,14.05882353,-51.91666667,-45,13.25,317,1093,67,858,462,91.03318688,2083.168471,99,13
19-04-2020,1647,81,7.40671073,4.394449155,0,0,16.88,44.475,41.425,-55.13043478,-38.75,25.8,-56.45454545,-45.56521739,10.85714286,317,0,67,879,476,80.75791941,2421.097392,93,12.8
20-04-2020,1699,86,7.437795122,4.454347296,0.031084391,0.059898142,19.105,51.01,48.885,-45.86363636,-27.42857143,33.33333333,-56.84615385,-60.88461538,19.25,317,0,67,905,482,75.98254343,2275.643977,88,10.7
21-04-2020,1724,87,7.452402451,4.465908119,0.01460733,0.011560822,19.365,53.895,55.295,-38.125,-15.95454545,28.81818182,-45.53846154,-46,16.17647059,317,0,67,905,482,77.07045353,2084.620225,100,10.7
22-04-2020,1795,90,7.492760301,4.49980967,0.04035785,0.033901552,20.39,57.765,59.295,-36.66666667,-13.86363636,37.81818182,-46.30769231,-45.53846154,16,317,2637,67,926,495,74.74652795,2384.887174,89,9.8
23-04-2020,1824,94,7.508787171,4.543294782,0.01602687,0.043485112,20.295,59.675,59.315,-37.33333333,-14.45833333,50.61538462,-45.38461538,-45.07692308,15.70588235,134,2484,58,942,503,85.97861512,2404.682658,85,11.1
24-04-2020,1853,98,7.524561226,4.584967479,0.015774056,0.041672696,19.78,58.195,63.965,-40.58333333,-16.08695652,17.08333333,-46.53846154,-43.03846154,16.5625,131,59,59,955,531,80.12209945,2027.252793,86,10.7
25-04-2020,1948,100,7.574558484,4.605170186,0.049997258,0.020202707,20.45,60.745,60.125,-40.58333333,-16.04761905,27.26666667,-47.08333333,-37.41666667,11.625,120,500,56,983,515,84.19541361,2121.378972,64,13.5
26-04-2020,1948,100,7.574558484,4.605170186,0,0,18.575,48.12,49.45,-39.08333333,-22.78947368,36.5,-53.7,-39.56521739,9.375,119,1483,52,966,574,77.46697937,2108.254529,52,10
27-04-2020,1998,103,7.599901959,4.634728988,0.025343475,0.029558802,20.67,58.06,59.045,-33.125,-14.47826087,43.33333333,-45.69230769,-42.96153846,13.875,115,0,54,987,579,81.15991871,1906.604039,69,12.2
28-04-2020,2053,105,7.627057417,4.65396035,0.027155458,0.019231362,19.055,53.8,58.66,-34,-14.47826087,32.45454545,-45.30769231,-43.38461538,14.70588235,115,0,54,987,579,101.2151426,1868.552966,72,10.2
29-04-2020,2087,109,7.643482907,4.691347882,0.01642549,0.037387532,18.89,49.325,58.435,-35.20833333,-11.63636364,3.769230769,-47.61538462,-44.30769231,15.94117647,104,3707,49,1039,574,83.59352464,2219.122506,72,10.1
30-04-2020,2112,111,7.655390645,4.709530201,0.011907738,0.018182319,19.7,57.325,61.665,-35.375,-11.95652174,29.30769231,-44.92307692,-43.73076923,15.64705882,109,1170,51,1041,596,90.64119921,2360.265416,70,12.3
01-05-2020,2145,112,7.670894831,4.718498871,0.015504187,0.00896867,20.375,60.23,69.97,-36.375,-11.26086957,36.07692308,-43,-41.65384615,14.5625,103,1432,46,1079,626,84.24820563,2206.130165,79,5.3
02-05-2020,2171,114,7.68294317,4.736198448,0.012048339,0.017699577,19.995,56.305,60.1,-41.29166667,-13.9047619,3.411764706,-51,-38.95652174,12.375,103,1576,44,1092,638,80.12136232,2234.826406,73,5.8
03-05-2020,2171,114,7.68294317,4.736198448,0,0,18.69,46.7,51.305,-39.7826087,-19.10526316,20.8,-53.1,-39.90909091,10,96,2862,41,1114,641,83.96947387,2472.640859,70,6.1
04-05-2020,2224,117,7.707062655,4.762173935,0.024119485,0.025975486,21.385,57.19,60.76,-34.16666667,-12.40909091,20.66666667,-47.38461538,-41.96153846,13.9375,96,0,41,1137,711,74.48888866,1900.447117,69,6
05-05-2020,2232,121,7.710653324,4.795790546,0.003590668,0.033616611,21,54.51,62.25,-31.79166667,-8.5,22.83333333,-42.61538462,-43,13.94117647,96,0,41,1137,711,91.38797291,2238.877501,46,6.8
06-05-2020,2255,124,7.720905252,4.820281566,0.010251928,0.02449102,20.07,56.51,63.33,-33.7826087,-7.5,21.76923077,-44.07692308,-43.30769231,14.82352941,97,7250,36,1190,705,68.97194272,2288.427997,39,5.8
07-05-2020,2288,126,7.735433352,4.836281907,0.014528101,0.016000341,22.025,65.345,69.025,-31.43478261,-6,44.15384615,-41.76923077,-42.80769231,14.29411765,94,2223,37,1231,717,76.98429232,2156.752073,59,7.3
08-05-2020,2315,127,7.747164967,4.844187086,0.011731614,0.00790518,23.895,72.74,77.025,-31.5,-6.956521739,54.36363636,-39.08333333,-39.88461538,13.375,89,2537,35,1305,673,85.54503493,2453.613974,62,7
09-05-2020,2330,129,7.753623547,4.859812404,0.00645858,0.015625318,21.58,54.575,63.445,-38.33333333,-10.19047619,3.5,-47.58333333,-38.12,11.5,82,2605,30,1322,679,85.96395872,2123.278189,68,7.7
10-05-2020,2330,129,7.753623547,4.859812404,0,0,21.72,56.945,57.4,-35.69565217,-13.21052632,30.93333333,-47.7,-37.36363636,9,79,2640,24,1357,676,90.44623221,2566.092911,62,9.3
11-05-2020,2353,130,7.763446389,4.86753445,0.009822842,0.007722046,23.62,64.21,66.12,-29.7826087,-6.772727273,38.78571429,-44.53846154,-39.53846154,12.64705882,79,0,24,1376,681,86.95885202,1942.191772,41,10.1
12-05-2020,2360,131,7.766416898,4.875197323,0.002970509,0.007662873,23.69,71.28,71.05,-26.33333333,-1.818181818,87.44444444,-35.23076923,-40.26923077,12.94444444,79,0,24,1376,681,75.5939067,2261.110471,34,7.2
13-05-2020,2376,132,7.77317368,4.882801923,0.006756782,0.007604599,23.26,67.045,70.23,-30.08333333,-3,29.72727273,-41.23076923,-40.34615385,14.76470588,77,7847,20,1417,690,87.55439334,2216.98406,29,7.6
14-05-2020,2392,135,7.779885115,4.905274778,0.006711435,0.022472856,25.09,77.11,77.03,-26.625,-1.541666667,68.63636364,-40.41666667,-40,13.35294118,78,1682,21,1472,639,71.79906151,2053.626834,27,9.4
15-05-2020,2407,140,7.786136438,4.941642423,0.006251323,0.036367644,28.5,87.8,87.235,-25.83333333,2.173913043,96.18181818,-35.58333333,-37.84615385,11.52941176,74,1894,19,1494,637,102.4681903,2321.607707,94,9.8
16-05-2020,2428,141,7.794823152,4.94875989,0.008686714,0.007117468,27,87.64,82.84,-25.5,9.285714286,84.07692308,-35.5,-33.45833333,7.5,76,2617,20,1512,650,100.0127351,2722.449639,81,10.1
17-05-2020,2428,141,7.794823152,4.94875989,0,0,24.81,70.265,68.905,-20.47826087,6.894736842,91.23076923,-36.1,-30,4.25,73,2284,20,1579,609,91.49091299,2096.474552,100,10.9
18-05-2020,2444,143,7.80139132,4.96284463,0.006568168,0.01408474,22.47,66.92,82.84,-26.25,-4.590909091,55.33333333,-36.84615385,-37.53846154,11.66666667,73,0,20,1659,542,100.1969908,2343.518058,89,13
19-05-2020,2446,146,7.802209316,4.983606622,0.000817996,0.020761991,18.36,54.01,68.905,-25.75,-1.260869565,45.2,-37.30769231,-37.65384615,12.77777778,73,0,20,1659,542,106.9072585,2519.658618,88,12.8
20-05-2020,2467,149,7.810758117,5.003946306,0.0085488,0.020339684,24.355,72.35,75.37,-26.125,0.409090909,48,-39.58333333,-37.84615385,13,66,6504,18,1719,504,107.1019677,2615.202807,87,10.7
21-05-2020,2479,152,7.815610532,5.023880521,0.004852416,0.019934215,25.155,76.695,80,-24.29166667,2.291666667,66,-38.75,-38,12.55555556,63,1496,16,1832,397,109.1961526,2503.530561,76,10.7
22-05-2020,2507,155,7.826842098,5.043425117,0.011231566,0.019544596,28.99,99.185,97.81,-23.08333333,4.869565217,101.2727273,-34,-38.11538462,10.83333333,59,1767,14,1859,385,119.1123366,2551.736158,81,9.8
23-05-2020,2517,157,7.830822995,5.056245805,0.003980897,0.012820688,23.605,71.68,76.005,-30.375,-0.19047619,19.07692308,-43.63636364,-34.95833333,9.125,58,2003,12,1885,372,94.49346064,2527.65194,85,11.1
24-05-2020,2517,157,7.830822995,5.056245805,0,0,24.15,72.385,70.305,-27.60869565,-4.263157895,58.69230769,-45.8,-34.27272727,7,51,1571,12,1908,359,93.37218596,2186.628609,73,10.7
25-05-2020,2530,161,7.835974582,5.081404365,0.005151587,0.02515856,30.31,90.07,79.005,-29.13636364,-4.6,163.1111111,-40.92307692,-69.46153846,16.63636364,49,0,11,1932,355,98.96339032,2718.91695,91,13.5
26-05-2020,2541,161,7.840312983,5.081404365,0.004338402,0,30.635,89.68,86.43,-18.30434783,3.47826087,97.66666667,-32.5,-35.73076923,10.83333333,49,0,11,1932,355,86.87124634,2654.757747,73,10
27-05-2020,2550,162,7.843848638,5.087596335,0.003535655,0.00619197,29.575,85.655,85.52,-17.54166667,6.590909091,46.45454545,-36.33333333,-34.76923077,11.88888889,47,0,12,1966,335,73.81600151,2594.003077,76,12.2
28-05-2020,2558,164,7.846980982,5.099866428,0.003132344,0.012270093,29.895,91.065,86.29,-19,4.041666667,36.58333333,-36.91666667,-34.53846154,12.44444444,45,6709,12,1975,325,75.50769044,2225.251256,71,10.2
29-05-2020,2562,164,7.848543482,5.099866428,0.0015625,0,31.33,100.755,97.71,-20.875,2.043478261,44.36363636,-35.58333333,-30.96153846,11.55555556,43,1192,10,2001,317,88.49762133,2666.66743,66,10.1
30-05-2020,2573,164,7.852827812,5.099866428,0.00428433,0,31.765,96.125,90.79,-21.58333333,2,69.38461538,-33.4,-24.08695652,6.2,43,1550,8,2020,307,100.0203549,2485.271966,76,12.3
31-05-2020,2573,164,7.852827812,5.099866428,0,0,29.21,81.76,77.8,-20.43478261,-3.263157895,66.35714286,-35.8,-25.57142857,5.75,41,2156,8,2042,310,82.43809915,2425.019814,65,12.3
01-06-2020,2597,166,7.862112212,5.111987788,0.009284399,0.012121361,31,83.945,85.45,-18.2173913,0.47826087,27.5,-36.61538462,-33.53846154,11.22222222,41,0,8,2057,303,99.44923349,2078.109214,74,12.9
02-06-2020,2601,165,7.863651265,5.105945474,0.001539054,-0.006042314,34.94,99.515,92.495,-14.52173913,1.869565217,96.66666667,-30.75,-30.34615385,9.722222222,41,0,8,2057,303,95.74348197,2607.708613,58,12.9
03-06-2020,2623,166,7.87207398,5.111987788,0.008422714,0.006042314,35.185,103.125,96.175,-10.39130435,10.22727273,112.4,-28.83333333,-29.46153846,8.789473684,37,5248,7,2102,267,90.22358142,2476.164318,62,13.2
04-06-2020,2632,166,7.875499292,5.111987788,0.003425313,0,35.655,104.155,96.62,-12.875,8.958333333,97.72727273,-31.83333333,-29.19230769,9.263157895,37,1131,7,2122,258,90.26911265,2537.344125,57,15.1
05-06-2020,2632,167,7.875499292,5.117993812,0,0.006006024,38.445,112.88,109.19,-13.95833333,8.260869565,113.3636364,-27.41666667,-27.80769231,7.833333333,37,1722,7,2144,244,116.579649,2117.171801,58,13.7
06-06-2020,2632,167,7.875499292,5.117993812,0,0,31.855,88.255,88.72,-20.375,5.904761905,32.84615385,-33.5,-18.18181818,6.5,33,2093,6,2153,241,98.96981312,2517.156484,60,14
07-06-2020,2632,167,7.875499292,5.117993812,0,0,32.945,85.18,77.98,-18.04545455,2.157894737,41.30769231,-32.33333333,-18.38095238,5,34,1256,6,2170,228,91.12987892,2268.931443,59,13.4
08-06-2020,2659,167,7.885705391,5.117993812,0.010206099,0,35.935,104.205,93.535,-9.52173913,5.956521739,88.88888889,-29.83333333,-26.30769231,7.777777778,34,0,6,2181,228,85.8471462,2399.768054,60,15.6
09-06-2020,2669,167,7.889459149,5.117993812,0.003753758,0,31.445,88.705,88.845,-13.95454545,5.260869565,44.6,-32.07692308,-28.23076923,9.789473684,34,0,6,2181,228,99.20427412,2115.841969,45,12.5
10-06-2020,2680,167,7.893572074,5.117993812,0.004112924,0,34.92,101.18,95.345,-13.17391304,5.863636364,86.7,-32.75,-27.34615385,8.736842105,32,5040,5,2207,224,100.5495749,2569.425241,56,16.4
11-06-2020,2694,167,7.898782357,5.117993812,0.005210283,0,35.11,100.23,97.585,-12.125,5.541666667,75.41666667,-32.16666667,-26.88461538,9.105263158,31,1325,8,2229,207,107.4299507,2417.914193,58,17
